0 info it worked if it ends with ok
1 verbose cli [ 'node', '/usr/bin/npm', 'update', '-g' ]
2 info using npm@2.1.4
3 info using node@v0.10.32
566 verbose mapToRegistry uri https://registry.npmjs.org/hawk
567 verbose mapToRegistry name aws-sign2
568 verbose mapToRegistry uri https://registry.npmjs.org/aws-sign2
569 verbose mapToRegistry name stringstream
570 verbose mapToRegistry uri https://registry.npmjs.org/stringstream
571 verbose mapToRegistry name ansi
572 verbose mapToRegistry uri https://registry.npmjs.org/ansi
573 verbose mapToRegistry name proto-list
574 verbose mapToRegistry uri https://registry.npmjs.org/proto-list
575 verbose mapToRegistry name ini
576 verbose mapToRegistry uri https://registry.npmjs.org/ini
577 verbose mapToRegistry name wrappy
578 verbose mapToRegistry uri https://registry.npmjs.org/wrappy
579 verbose mapToRegistry name debuglog
580 verbose mapToRegistry uri https://registry.npmjs.org/debuglog
581 verbose mapToRegistry name dezalgo
582 verbose mapToRegistry uri https://registry.npmjs.org/dezalgo
583 verbose mapToRegistry name once
584 verbose mapToRegistry uri https://registry.npmjs.org/once
585 verbose mapToRegistry name wrappy
586 verbose mapToRegistry uri https://registry.npmjs.org/wrappy
587 verbose mapToRegistry name readable-stream
588 verbose mapToRegistry uri https://registry.npmjs.org/readable-stream
589 verbose mapToRegistry name gaze
590 verbose mapToRegistry uri https://registry.npmjs.org/gaze
591 verbose mapToRegistry name glob
592 verbose mapToRegistry uri https://registry.npmjs.org/glob
593 verbose mapToRegistry name minimatch
594 verbose mapToRegistry uri https://registry.npmjs.org/minimatch
595 verbose mapToRegistry name ordered-read-streams
596 verbose mapToRegistry uri https://registry.npmjs.org/ordered-read-streams
597 verbose mapToRegistry name glob2base
598 verbose mapToRegistry uri https://registry.npmjs.org/glob2base
599 verbose mapToRegistry name unique-stream
600 verbose mapToRegistry uri https://registry.npmjs.org/unique-stream
601 verbose mapToRegistry name through2
602 verbose mapToRegistry uri https://registry.npmjs.org/through2
603 verbose mapToRegistry name lru-cache
604 verbose mapToRegistry uri https://registry.npmjs.org/lru-cache
605 verbose mapToRegistry name sigmund
606 verbose mapToRegistry uri https://registry.npmjs.org/sigmund
607 verbose mapToRegistry name first-chunk-stream
608 verbose mapToRegistry uri https://registry.npmjs.org/first-chunk-stream
609 verbose mapToRegistry name is-utf8
610 verbose mapToRegistry uri https://registry.npmjs.org/is-utf8
611 verbose mapToRegistry name readable-stream
612 verbose mapToRegistry uri https://registry.npmjs.org/readable-stream
613 verbose mapToRegistry name xtend
614 verbose mapToRegistry uri https://registry.npmjs.org/xtend
615 verbose mapToRegistry name core-util-is
616 verbose mapToRegistry uri https://registry.npmjs.org/core-util-is
617 verbose mapToRegistry name isarray
618 verbose mapToRegistry uri https://registry.npmjs.org/isarray
619 verbose mapToRegistry name string_decoder
620 verbose mapToRegistry uri https://registry.npmjs.org/string_decoder
621 verbose mapToRegistry name inherits
622 verbose mapToRegistry uri https://registry.npmjs.org/inherits
623 verbose mapToRegistry name clone-stats
624 verbose mapToRegistry uri https://registry.npmjs.org/clone-stats
625 verbose mapToRegistry name lodash
626 verbose mapToRegistry uri https://registry.npmjs.org/lodash
627 verbose mapToRegistry name lodash.defaults
628 verbose mapToRegistry uri https://registry.npmjs.org/lodash.defaults
629 verbose mapToRegistry name lodash.escape
630 verbose mapToRegistry uri https://registry.npmjs.org/lodash.escape
631 verbose mapToRegistry name lodash._escapestringchar
632 verbose mapToRegistry uri https://registry.npmjs.org/lodash._escapestringchar
633 verbose mapToRegistry name lodash.keys
634 verbose mapToRegistry uri https://registry.npmjs.org/lodash.keys
635 verbose mapToRegistry name lodash._reinterpolate
636 verbose mapToRegistry uri https://registry.npmjs.org/lodash._reinterpolate
637 verbose mapToRegistry name lodash.templatesettings
638 verbose mapToRegistry uri https://registry.npmjs.org/lodash.templatesettings
639 verbose mapToRegistry name lodash.values
640 verbose mapToRegistry uri https://registry.npmjs.org/lodash.values
641 verbose mapToRegistry name duplexer2
642 verbose mapToRegistry uri https://registry.npmjs.org/duplexer2
643 verbose mapToRegistry name readable-stream
644 verbose mapToRegistry uri https://registry.npmjs.org/readable-stream
645 verbose mapToRegistry name readable-stream
646 verbose mapToRegistry uri https://registry.npmjs.org/readable-stream
647 verbose mapToRegistry name xtend
648 verbose mapToRegistry uri https://registry.npmjs.org/xtend
649 verbose mapToRegistry name core-util-is
650 verbose mapToRegistry uri https://registry.npmjs.org/core-util-is
651 verbose mapToRegistry name isarray
652 verbose mapToRegistry uri https://registry.npmjs.org/isarray
653 verbose mapToRegistry name string_decoder
654 verbose mapToRegistry uri https://registry.npmjs.org/string_decoder
655 verbose mapToRegistry name inherits
656 verbose mapToRegistry uri https://registry.npmjs.org/inherits
657 verbose mapToRegistry name clone-stats
658 verbose mapToRegistry uri https://registry.npmjs.org/clone-stats
659 verbose mapToRegistry name lodash
660 verbose mapToRegistry uri https://registry.npmjs.org/lodash
661 verbose mapToRegistry name clone
662 verbose mapToRegistry uri https://registry.npmjs.org/clone
663 verbose mapToRegistry name readable-stream
664 verbose mapToRegistry uri https://registry.npmjs.org/readable-stream
665 verbose mapToRegistry name punycode
666 verbose mapToRegistry uri https://registry.npmjs.org/punycode
667 verbose mapToRegistry name combined-stream
668 verbose mapToRegistry uri https://registry.npmjs.org/combined-stream
669 verbose mapToRegistry name mime
670 verbose mapToRegistry uri https://registry.npmjs.org/mime
671 verbose mapToRegistry name async
672 verbose mapToRegistry uri https://registry.npmjs.org/async
673 verbose mapToRegistry name assert-plus
674 verbose mapToRegistry uri https://registry.npmjs.org/assert-plus
675 verbose mapToRegistry name asn1
676 verbose mapToRegistry uri https://registry.npmjs.org/asn1
677 verbose mapToRegistry name ctype
678 verbose mapToRegistry uri https://registry.npmjs.org/ctype
679 verbose mapToRegistry name readable-stream
680 verbose mapToRegistry uri https://registry.npmjs.org/readable-stream
681 verbose mapToRegistry name assert-plus
682 verbose mapToRegistry uri https://registry.npmjs.org/assert-plus
683 verbose mapToRegistry name asn1
684 verbose mapToRegistry uri https://registry.npmjs.org/asn1
685 verbose mapToRegistry name ctype
686 verbose mapToRegistry uri https://registry.npmjs.org/ctype
687 verbose mapToRegistry name combined-stream
688 verbose mapToRegistry uri https://registry.npmjs.org/combined-stream
689 verbose mapToRegistry name mime
690 verbose mapToRegistry uri https://registry.npmjs.org/mime
691 verbose mapToRegistry name async
692 verbose mapToRegistry uri https://registry.npmjs.org/async
693 verbose mapToRegistry name punycode
694 verbose mapToRegistry uri https://registry.npmjs.org/punycode
695 verbose mapToRegistry name graceful-fs
696 verbose mapToRegistry uri https://registry.npmjs.org/graceful-fs
697 verbose mapToRegistry name inherits
698 verbose mapToRegistry uri https://registry.npmjs.org/inherits
699 verbose mapToRegistry name minimatch
700 verbose mapToRegistry uri https://registry.npmjs.org/minimatch
701 verbose mapToRegistry name once
702 verbose mapToRegistry uri https://registry.npmjs.org/once
703 verbose mapToRegistry name wrappy
704 verbose mapToRegistry uri https://registry.npmjs.org/wrappy
705 verbose mapToRegistry name lodash
706 verbose mapToRegistry uri https://registry.npmjs.org/lodash
707 verbose mapToRegistry name lodash.keys
708 verbose mapToRegistry uri https://registry.npmjs.org/lodash.keys
709 verbose mapToRegistry name lodash._objecttypes
710 verbose mapToRegistry uri https://registry.npmjs.org/lodash._objecttypes
711 verbose mapToRegistry name lodash._escapehtmlchar
712 verbose mapToRegistry uri https://registry.npmjs.org/lodash._escapehtmlchar
713 verbose mapToRegistry name lodash.keys
714 verbose mapToRegistry uri https://registry.npmjs.org/lodash.keys
715 verbose mapToRegistry name lodash._reunescapedhtml
716 verbose mapToRegistry uri https://registry.npmjs.org/lodash._reunescapedhtml
717 verbose mapToRegistry name lodash._isnative
718 verbose mapToRegistry uri https://registry.npmjs.org/lodash._isnative
719 verbose mapToRegistry name lodash.isobject
720 verbose mapToRegistry uri https://registry.npmjs.org/lodash.isobject
721 verbose mapToRegistry name lodash._shimkeys
722 verbose mapToRegistry uri https://registry.npmjs.org/lodash._shimkeys
723 verbose mapToRegistry name lodash.escape
724 verbose mapToRegistry uri https://registry.npmjs.org/lodash.escape
725 verbose mapToRegistry name lodash._reinterpolate
726 verbose mapToRegistry uri https://registry.npmjs.org/lodash._reinterpolate
727 verbose mapToRegistry name lodash.keys
728 verbose mapToRegistry uri https://registry.npmjs.org/lodash.keys
729 verbose mapToRegistry name delayed-stream
730 verbose mapToRegistry uri https://registry.npmjs.org/delayed-stream
731 verbose mapToRegistry name delayed-stream
732 verbose mapToRegistry uri https://registry.npmjs.org/delayed-stream
733 verbose mapToRegistry name lodash._htmlescapes
734 verbose mapToRegistry uri https://registry.npmjs.org/lodash._htmlescapes
735 verbose mapToRegistry name lodash.keys
736 verbose mapToRegistry uri https://registry.npmjs.org/lodash.keys
737 verbose mapToRegistry name lodash._htmlescapes
738 verbose mapToRegistry uri https://registry.npmjs.org/lodash._htmlescapes
739 verbose mapToRegistry name lodash._objecttypes
740 verbose mapToRegistry uri https://registry.npmjs.org/lodash._objecttypes
741 verbose mapToRegistry name lodash._objecttypes
742 verbose mapToRegistry uri https://registry.npmjs.org/lodash._objecttypes
743 info outdated updating [ [ '/usr/lib/node_modules/mup',
743 info outdated     'colors',
743 info outdated     '0.6.2',
743 info outdated     '0.6.2',
743 info outdated     '1.0.3',
743 info outdated     '0.6.x' ],
743 info outdated   [ '/usr/lib/node_modules/mup',
743 info outdated     'uuid',
743 info outdated     '1.4.2',
743 info outdated     '1.4.2',
743 info outdated     '2.0.1',
743 info outdated     '1.4.x' ],
743 info outdated   [ '/usr/lib/node_modules/mup/node_modules/nodemiral',
743 info outdated     'colors',
743 info outdated     '0.6.2',
743 info outdated     '0.6.2',
743 info outdated     '1.0.3',
743 info outdated     '0.6.x' ],
743 info outdated   [ '/usr/lib/node_modules/mup/node_modules/nodemiral',
743 info outdated     'ejs',
743 info outdated     '0.8.8',
743 info outdated     '0.8.8',
743 info outdated     '1.0.0',
743 info outdated     '0.8.x' ],
743 info outdated   [ '/usr/lib/node_modules/mup/node_modules/nodemiral',
743 info outdated     'debug',
743 info outdated     '0.7.4',
743 info outdated     '0.7.4',
743 info outdated     '2.1.0',
743 info outdated     '0.7.x' ],
743 info outdated   [ '/usr/lib/node_modules/mup/node_modules/nodemiral',
743 info outdated     'handlebars',
743 info outdated     '1.0.12',
743 info outdated     '1.0.12',
743 info outdated     '2.0.0',
743 info outdated     '1.0.x' ],
743 info outdated   [ '/usr/lib/node_modules/mup/node_modules/cjson',
743 info outdated     'jsonlint',
743 info outdated     '1.6.0',
743 info outdated     '1.6.0',
743 info outdated     '1.6.2',
743 info outdated     '1.6.0' ],
743 info outdated   [ '/usr/lib/node_modules/npm',
743 info outdated     'archy',
743 info outdated     '0.0.2',
743 info outdated     '0.0.2',
743 info outdated     '1.0.0',
743 info outdated     '0' ],
743 info outdated   [ '/usr/lib/node_modules/npm',
743 info outdated     'ini',
743 info outdated     '1.2.1',
743 info outdated     '1.2.1',
743 info outdated     '1.3.0',
743 info outdated     '~1.2.0' ],
743 info outdated   [ '/usr/lib/node_modules/npm',
743 info outdated     'opener',
743 info outdated     '1.3.0',
743 info outdated     '1.3.0',
743 info outdated     '1.4.0',
743 info outdated     '~1.3.0' ],
743 info outdated   [ '/usr/lib/node_modules/npm',
743 info outdated     'readable-stream',
743 info outdated     '1.0.32',
743 info outdated     '1.0.32',
743 info outdated     '1.0.33-1',
743 info outdated     '~1.0.32' ],
743 info outdated   [ '/usr/lib/node_modules/npm',
743 info outdated     'request',
743 info outdated     '2.44.0',
743 info outdated     '2.44.0',
743 info outdated     '2.45.0',
743 info outdated     '~2.44.0' ],
743 info outdated   [ '/usr/lib/node_modules/npm',
743 info outdated     'semver',
743 info outdated     '4.0.3',
743 info outdated     '4.0.3',
743 info outdated     '4.1.0',
743 info outdated     '~4.0.0' ],
743 info outdated   [ '/usr/lib/node_modules/npm',
743 info outdated     'sha',
743 info outdated     '1.2.4',
743 info outdated     '1.2.4',
743 info outdated     '1.3.0',
743 info outdated     '~1.2.1' ],
743 info outdated   [ '/usr/lib/node_modules/npm',
743 info outdated     'realize-package-specifier',
743 info outdated     '1.1.0',
743 info outdated     '1.1.0',
743 info outdated     '1.2.0',
743 info outdated     '~1.1.0' ],
743 info outdated   [ '/usr/lib/node_modules/npm/node_modules/mkdirp',
743 info outdated     'minimist',
743 info outdated     '0.0.8',
743 info outdated     '0.0.8',
743 info outdated     '1.1.0',
743 info outdated     '0.0.8' ],
743 info outdated   [ '/usr/lib/node_modules/npm/node_modules/fstream-npm/node_modules/fstream-ignore/node_modules/fstream/node_modules/mkdirp',
743 info outdated     'minimist',
743 info outdated     '0.0.8',
743 info outdated     '0.0.8',
743 info outdated     '1.1.0',
743 info outdated     '0.0.8' ],
743 info outdated   [ '/usr/lib/node_modules/npm/node_modules/npmconf/node_modules/mkdirp',
743 info outdated     'minimist',
743 info outdated     '0.0.8',
743 info outdated     '0.0.8',
743 info outdated     '1.1.0',
743 info outdated     '0.0.8' ],
743 info outdated   [ '/usr/lib/node_modules/npm/node_modules/columnify',
743 info outdated     'strip-ansi',
743 info outdated     '1.0.0',
743 info outdated     '1.0.0',
743 info outdated     '2.0.0',
743 info outdated     '^1.0.0' ],
743 info outdated   [ '/usr/lib/node_modules/npm/node_modules/node-gyp/node_modules/request/node_modules/bl',
743 info outdated     'readable-stream',
743 info outdated     '1.0.32',
743 info outdated     '1.0.32',
743 info outdated     '1.0.33-1',
743 info outdated     '~1.0.26' ],
743 info outdated   [ '/usr/lib/node_modules/npm/node_modules/node-gyp/node_modules/request',
743 info outdated     'qs',
743 info outdated     '1.2.2',
743 info outdated     '1.2.2',
743 info outdated     '2.2.4',
743 info outdated     '~1.2.0' ],
